,humidity,wind_speed,meanpressure,year,month,day
141,22.125,17.5875,998.625,2013,5,22
142,23.33333333333333,13.566666666666668,997.1666666666666,2013,5,23
143,27.428571428571427,11.385714285714286,996.4285714285714,2013,5,24
144,22.428571428571427,10.314285714285717,998.1428571428572,2013,5,25
145,21.2,10.74,998.2,2013,5,26
146,31.571428571428573,8.72857142857143,999.1428571428572,2013,5,27
147,29.0,8.333333333333334,1000.1666666666666,2013,5,28
148,27.857142857142858,5.557142857142858,999.4285714285714,2013,5,29
149,28.2,5.5600000000000005,999.6,2013,5,30
150,40.125,10.6375,998.7142857142856,2013,5,31
151,54.0,13.4375,998.75,2013,6,1
152,56.6,14.2,1001.0,2013,6,2
153,47.0,12.239999999999998,999.6,2013,6,3
154,42.57142857142857,5.028571428571429,999.8571428571428,2013,6,4
155,36.5,9.866666666666664,998.0,2013,6,5
156,61.71428571428572,10.042857142857144,997.2857142857144,2013,6,6
157,49.25,7.412500000000001,998.0,2013,6,7
158,57.4,13.34,997.0,2013,6,8
159,40.0,11.416666666666666,995.1666666666666,2013,6,9
160,42.75,8.100000000000001,995.125,2013,6,10
161,61.66666666666666,16.349999999999998,1000.0,2013,6,11
162,54.142857142857146,7.4142857142857155,998.0,2013,6,12
163,68.66666666666667,9.866666666666664,998.6666666666666,2013,6,13
164,68.14285714285714,7.942857142857142,997.4285714285714,2013,6,14
165,65.0,13.22857142857143,997.8571428571428,2013,6,15
166,88.85714285714286,8.485714285714286,996.4285714285714,2013,6,16
167,87.375,8.3375,994.75,2013,6,17
168,83.6,5.18,996.4,2013,6,18
169,72.85714285714286,4.228571428571429,999.0,2013,6,19
170,52.71428571428572,4.771428571428571,997.1666666666666,2013,6,20
171,47.333333333333336,5.866666666666667,995.3333333333334,2013,6,21
172,39.4,10.74,996.2,2013,6,22
173,53.0,8.350000000000001,995.6666666666666,2013,6,23
174,55.0,13.22857142857143,996.2857142857144,2013,6,24
175,70.42857142857143,11.114285714285716,999.1666666666666,2013,6,25
176,71.5,6.483333333333333,999.0,2013,6,26
177,61.85714285714285,7.957142857142856,996.7142857142856,2013,6,27
178,64.25,8.8125,996.0,2013,6,28
179,57.0,13.875,995.25,2013,6,29
180,52.16666666666666,10.5,997.1666666666666,2013,6,30
181,54.0,8.728571428571428,996.4285714285714,2013,7,1
182,58.285714285714285,9.8,996.0,2013,7,2
183,70.0,6.357142857142857,997.5714285714286,2013,7,3
184,67.5,9.25,997.0,2013,7,4
185,62.2,12.96,997.8,2013,7,5
186,73.14285714285714,11.37142857142857,1000.5714285714286,2013,7,6
187,77.33333333333333,7.1000000000000005,1000.1666666666666,2013,7,7
188,75.16666666666667,6.483333333333334,997.5,2013,7,8
189,78.83333333333333,8.016666666666667,996.8333333333334,2013,7,9
190,75.375,6.4875,995.75,2013,7,10
191,65.5,7.116666666666667,997.3333333333334,2013,7,11
192,86.625,5.562500000000001,1000.0,2013,7,12
193,70.25,12.0625,998.875,2013,7,13
194,71.625,4.8125,997.375,2013,7,14
195,73.25,13.5375,998.375,2013,7,15
196,83.875,9.0,999.0,2013,7,16
197,78.375,8.65,998.0,2013,7,17
198,76.0,5.550000000000001,995.0,2013,7,18
199,73.5,9.266666666666666,995.3333333333334,2013,7,19
200,90.66666666666669,4.933333333333333,999.1666666666666,2013,7,20
201,88.0,2.24,996.4,2013,7,21
202,80.33333333333333,4.333333333333333,996.8333333333334,2013,7,22
203,70.71428571428571,3.971428571428572,998.0,2013,7,23
204,84.14285714285714,3.971428571428571,997.1428571428572,2013,7,24
205,84.5,8.016666666666667,995.1666666666666,2013,7,25
206,73.85714285714286,5.571428571428572,995.4285714285714,2013,7,26
207,79.0,4.228571428571429,997.2857142857144,2013,7,27
208,67.42857142857143,6.085714285714286,998.1428571428572,2013,7,28
209,77.42857142857143,4.771428571428571,997.1428571428572,2013,7,29
210,75.66666666666667,8.016666666666667,996.5,2013,7,30
211,78.5,9.866666666666664,996.6666666666666,2013,7,31
212,73.5,5.550000000000001,998.0,2013,8,1
213,66.42857142857143,11.114285714285716,999.4285714285714,2013,8,2
214,62.333333333333336,10.816666666666665,1000.8333333333334,2013,8,3
215,62.5,5.1,993.25,2013,8,4
216,77.0,6.783333333333334,1001.0,2013,8,5
217,90.66666666666669,4.016666666666667,1002.1666666666666,2013,8,6
218,85.25,3.25,1001.875,2013,8,7
219,84.0,6.166666666666667,1000.5,2013,8,8
220,87.5,3.716666666666667,1001.0,2013,8,9
221,79.85714285714286,6.1000000000000005,1000.3333333333334,2013,8,10
222,76.83333333333333,6.800000000000001,1001.1666666666666,2013,8,11
223,81.5,8.350000000000001,1001.0,2013,8,12
224,72.0,11.125,999.25,2013,8,13
225,74.33333333333333,9.866666666666667,999.8333333333334,2013,8,14
226,85.0,8.2,1001.7142857142856,2013,8,15
227,92.0,4.46,1000.8,2013,8,16
228,91.0,14.285714285714286,999.4285714285714,2013,8,17
229,83.83333333333333,1.2333333333333334,1000.1666666666666,2013,8,18
230,84.66666666666667,5.550000000000001,1000.5,2013,8,19
231,88.5,5.325,999.0,2013,8,20
232,81.16666666666667,10.314285714285717,999.2857142857144,2013,8,21
233,74.83333333333333,6.483333333333334,1001.1666666666666,2013,8,22
234,73.14285714285714,2.642857142857143,1001.4285714285714,2013,8,23
235,71.25,18.525,1000.3333333333334,2013,8,24
236,90.75,0.925,998.75,2013,8,25
237,69.875,6.475,997.8571428571428,2013,8,26
238,57.285714285714285,17.071428571428573,999.8571428571428,2013,8,27
239,60.71428571428572,11.642857142857142,1003.7142857142856,2013,8,28
240,57.0,9.275,1003.25,2013,8,29
241,73.0,3.1,1003.5,2013,8,30
242,71.75,4.65,1003.25,2013,8,31
243,65.2,11.48,1003.2,2013,9,1
244,50.85714285714285,15.342857142857142,1003.7142857142856,2013,9,2
245,45.5,14.8,1001.5,2013,9,3
246,48.0,14.54285714285714,1002.1666666666666,2013,9,4
247,46.0,13.566666666666668,1001.5,2013,9,5
248,55.71428571428572,10.042857142857144,1003.4285714285714,2013,9,6
249,51.833333333333336,6.783333333333334,1004.1666666666666,2013,9,7
250,71.75,2.325,1007.25,2013,9,8
251,57.5,42.22,1007.0,2013,9,9
252,66.33333333333333,3.7,1005.3333333333334,2013,9,10
253,61.142857142857146,3.971428571428571,1005.5714285714286,2013,9,11
254,60.333333333333336,2.7833333333333337,1008.1666666666666,2013,9,12
255,67.14285714285714,3.171428571428572,1007.1428571428572,2013,9,13
256,67.0,2.7833333333333337,1003.8333333333334,2013,9,14
257,56.375,3.9375,1001.375,2013,9,15
258,60.0,7.100000000000001,1002.3333333333334,2013,9,16
259,56.5,3.475,1002.875,2013,9,17
260,58.57142857142857,5.557142857142858,1003.1428571428572,2013,9,18
261,61.6,2.96,1001.8,2013,9,19
262,70.0,9.583333333333334,1003.0,2013,9,20
263,89.0,5.18,1003.0,2013,9,21
264,79.66666666666667,3.083333333333333,1001.6666666666666,2013,9,22
265,68.0,4.5,1001.0,2013,9,23
266,65.75,5.7875000000000005,1002.75,2013,9,24
267,75.0,6.614285714285715,1005.4285714285714,2013,9,25
268,78.8,4.08,1006.6,2013,9,26
269,71.25,7.4125,1005.625,2013,9,27
270,67.33333333333333,1.2333333333333334,1005.3333333333334,2013,9,28
271,79.85714285714286,5.557142857142858,1003.8571428571428,2013,9,29
272,84.57142857142857,4.228571428571429,1004.7142857142856,2013,9,30
273,68.71428571428571,6.371428571428571,1007.7142857142856,2013,10,1
274,61.4,7.42,1010.0,2013,10,2
275,59.0,7.4,1008.6,2013,10,3
276,84.33333333333333,6.783333333333334,1007.5,2013,10,4
277,69.0,2.0875,1004.125,2013,10,5
278,66.5,1.85,1005.25,2013,10,6
279,66.57142857142857,1.585714285714286,1008.8571428571428,2013,10,7
280,69.4,0.0,1009.8,2013,10,8
281,65.5,5.566666666666667,1010.3333333333334,2013,10,9
282,66.28571428571429,3.971428571428572,1010.8571428571428,2013,10,10
283,89.85714285714286,4.242857142857143,1010.5714285714286,2013,10,11
284,82.57142857142857,2.914285714285714,1008.2857142857144,2013,10,12
285,84.33333333333333,0.6166666666666667,1007.6666666666666,2013,10,13
286,74.85714285714286,5.557142857142858,1007.0,2013,10,14
287,76.42857142857143,3.7,1009.1428571428572,2013,10,15
288,75.0,0.0,1009.0,2013,10,16
289,76.71428571428571,1.0571428571428572,1010.4285714285714,2013,10,17
290,73.16666666666667,0.0,1010.5,2013,10,18
291,69.57142857142857,2.1142857142857143,1011.5714285714286,2013,10,19
292,67.83333333333333,1.55,1010.6666666666666,2013,10,20
293,63.625,1.3875000000000002,1009.875,2013,10,21
294,53.6,0.0,1011.0,2013,10,22
295,67.5,1.1625,1013.625,2013,10,23
296,73.14285714285714,1.0571428571428572,1013.2857142857144,2013,10,24
297,75.8,1.86,1011.0,2013,10,25
298,78.2,0.74,1011.2,2013,10,26
299,66.875,2.5500000000000003,1010.625,2013,10,27
300,63.16666666666666,4.933333333333334,1010.0,2013,10,28
301,62.71428571428572,3.971428571428571,1011.1428571428572,2013,10,29
302,67.42857142857143,2.385714285714286,1012.8571428571428,2013,10,30
303,58.833333333333336,3.083333333333333,1012.8333333333334,2013,10,31
304,69.14285714285714,1.0571428571428572,1013.2857142857144,2013,11,1
305,65.0,4.6375,1014.5,2013,11,2
306,57.875,5.5625,1016.0,2013,11,3
307,54.16666666666666,2.466666666666667,1017.5,2013,11,4
308,74.33333333333333,0.0,1017.5,2013,11,5
309,66.71428571428571,3.185714285714285,1015.8571428571428,2013,11,6
310,73.14285714285714,4.500000000000001,1015.6666666666666,2013,11,7
311,82.2,19.9125,1015.625,2013,11,8
312,73.57142857142857,0.5285714285714286,1016.7142857142856,2013,11,9
313,72.0,2.466666666666667,1016.0,2013,11,10
314,61.85714285714285,5.814285714285715,1013.4285714285714,2013,11,11
315,71.71428571428571,0.7999999999999999,1013.8571428571428,2013,11,12
316,65.0,3.0125,1014.25,2013,11,13
317,63.375,3.475,1015.25,2013,11,14
318,67.0,0.925,1016.5,2013,11,15
319,69.625,0.0,1018.0,2013,11,16
320,67.42857142857143,2.3857142857142857,1017.7142857142856,2013,11,17
321,55.125,7.412500000000001,1016.875,2013,11,18
322,63.5,7.175,1015.5,2013,11,19
323,58.875,2.55,1012.75,2013,11,20
324,66.25,2.0875,1013.125,2013,11,21
325,74.875,1.1625,1015.75,2013,11,22
326,77.85714285714286,0.7999999999999999,1014.5714285714286,2013,11,23
327,58.875,5.0875,1014.5,2013,11,24
328,49.875,9.5,1012.875,2013,11,25
329,51.375,9.75,1011.75,2013,11,26
330,68.5,2.7875,1014.75,2013,11,27
331,71.875,1.85,1017.75,2013,11,28
332,66.625,4.8625,1016.875,2013,11,29
333,69.625,11.8125,1015.875,2013,11,30
334,65.0,1.585714285714286,1016.1428571428572,2013,12,1
335,73.25,1.85,1015.875,2013,12,2
336,73.5,1.3875,1016.75,2013,12,3
337,71.85714285714286,4.228571428571429,1017.0,2013,12,4
338,69.0,6.885714285714286,1015.2857142857144,2013,12,5
339,72.375,3.7125,1014.0,2013,12,6
340,80.5,1.1625,1014.25,2013,12,7
341,83.625,0.0,1014.0,2013,12,8
342,79.25,2.3125,1013.5,2013,12,9
343,81.75,2.55,1013.75,2013,12,10
344,71.875,6.475000000000001,1014.125,2013,12,11
345,62.375,16.9,1012.5,2013,12,12
346,67.71428571428571,11.62857142857143,1012.0,2013,12,13
347,79.0,0.7999999999999999,1012.5714285714286,2013,12,14
348,86.25,2.55,1015.125,2013,12,15
349,89.5,1.1625,1015.625,2013,12,16
350,92.875,0.925,1014.25,2013,12,17
351,93.0,2.0875,1012.625,2013,12,18
352,89.125,3.25,1012.875,2013,12,19
353,91.375,4.4125000000000005,1016.0,2013,12,20
354,94.0,0.4625,1017.0,2013,12,21
355,94.0,1.3875000000000002,1018.375,2013,12,22
356,88.25,9.025,1020.5,2013,12,23
357,84.75,5.7875000000000005,1021.375,2013,12,24
358,63.16666666666666,34.4875,1020.625,2013,12,25
359,67.625,4.4,1019.25,2013,12,26
360,79.875,1.1625,1018.625,2013,12,27
361,70.0,5.325,1019.25,2013,12,28
362,69.42857142857143,5.325,1018.5,2013,12,29
363,79.5,6.4750000000000005,1018.125,2013,12,30
364,89.375,4.862500000000001,1020.5,2013,12,31
365,89.625,7.65,1021.0,2014,1,1
366,78.375,8.1,1020.25,2014,1,2
367,74.875,5.325,1017.75,2014,1,3
368,88.125,1.1625,1016.25,2014,1,4
369,89.0,0.4625,1014.5,2014,1,5
370,86.28571428571429,27.3375,1017.625,2014,1,6
371,72.28571428571429,20.6,1017.75,2014,1,7
372,76.875,1.85,1017.875,2014,1,8
373,83.0,1.2333333333333334,1017.0,2014,1,9
374,85.375,0.0,1016.625,2014,1,10
375,82.625,6.7250000000000005,1019.625,2014,1,11
376,80.875,3.2500000000000004,1020.75,2014,1,12
377,72.375,1.1625,1019.375,2014,1,13
378,76.75,2.7875,1017.0,2014,1,14
379,93.5,0.4625,1019.75,2014,1,15
380,90.57142857142856,1.585714285714286,1019.5714285714286,2014,1,16
381,95.75,1.1625,1017.625,2014,1,17
382,94.25,1.85,1020.25,2014,1,18
383,84.5,3.475,1023.0,2014,1,19
384,83.5,4.4125000000000005,1021.375,2014,1,20
385,96.85714285714286,7.171428571428572,1020.5714285714286,2014,1,21
386,96.125,6.7125,1019.875,2014,1,22
387,90.125,6.7125,1020.25,2014,1,23
388,88.875,8.1125,1019.25,2014,1,24
389,95.625,8.3375,1019.75,2014,1,25
390,85.75,8.8125,1019.125,2014,1,26
391,72.375,9.95,1018.75,2014,1,27
392,69.875,7.4125,1016.75,2014,1,28
393,81.875,4.625000000000001,1018.625,2014,1,29
394,83.25,0.925,1019.375,2014,1,30
395,82.5,3.0125,1019.25,2014,1,31
396,79.375,2.55,1019.75,2014,2,1
397,76.125,1.85,1016.875,2014,2,2
398,63.85714285714285,12.2875,1014.125,2014,2,3
399,65.42857142857143,13.425,1011.0,2014,2,4
400,72.75,1.625,1011.5,2014,2,5
401,65.375,6.012500000000001,1010.875,2014,2,6
402,67.25,15.05,1009.25,2014,2,7
403,85.375,8.1125,1011.375,2014,2,8
404,63.375,9.2625,1012.0,2014,2,9
405,61.75,3.7,1012.5,2014,2,10
406,64.625,3.7,1013.5,2014,2,11
407,67.0,9.2625,1013.5,2014,2,12
408,64.5,4.875,1013.625,2014,2,13
409,95.5,5.3375,1011.875,2014,2,14
410,89.5,3.9375,1012.875,2014,2,15
411,79.0,8.7875,1016.0,2014,2,16
412,66.125,12.725,1017.75,2014,2,17
413,60.125,8.799999999999999,1017.375,2014,2,18
414,75.375,1.85,1016.625,2014,2,19
415,78.625,1.8625,1014.75,2014,2,20
416,72.25,8.7875,1014.25,2014,2,21
417,85.625,6.250000000000001,1017.375,2014,2,22
418,80.0,7.887500000000001,1019.375,2014,2,23
419,69.375,5.3375,1018.625,2014,2,24
420,69.0,0.925,1017.25,2014,2,25
421,71.125,2.0875,1014.25,2014,2,26
422,76.625,7.175000000000001,1013.125,2014,2,27
423,88.375,5.799999999999999,1013.125,2014,2,28
424,87.28571428571429,4.242857142857143,1015.2857142857144,2014,3,1
425,79.0,5.7875000000000005,1017.125,2014,3,2
426,65.625,3.7,1016.25,2014,3,3
427,66.375,3.7125,1016.5,2014,3,4
428,67.0,5.325000000000001,1016.125,2014,3,5
429,64.0,4.6375,1016.375,2014,3,6
430,62.875,6.7125,1017.125,2014,3,7
431,63.875,9.9625,1017.0,2014,3,8
432,56.625,7.65,1014.5,2014,3,9
433,63.875,10.8875,1014.375,2014,3,10
434,70.0,15.6,1013.7142857142856,2014,3,11
435,68.875,6.4875,1016.25,2014,3,12
436,60.625,9.95,1016.25,2014,3,13
437,61.25,5.800000000000001,1015.0,2014,3,14
438,62.625,2.7875,1016.375,2014,3,15
439,58.5,6.25,1015.375,2014,3,16
440,52.125,6.7125,1011.25,2014,3,17
441,53.42857142857143,9.8,1012.8571428571428,2014,3,18
442,57.375,10.1875,1013.25,2014,3,19
443,55.0,7.4,1010.75,2014,3,20
444,64.75,5.3375,1007.125,2014,3,21
445,59.5,3.0125,1007.0,2014,3,22
446,61.875,9.025,1010.625,2014,3,23
447,73.125,9.4875,1011.625,2014,3,24
448,60.25,2.775,1010.5,2014,3,25
449,58.875,2.7750000000000004,1010.625,2014,3,26
450,63.25,4.8875,1011.75,2014,3,27
451,67.57142857142857,4.5,1011.1428571428572,2014,3,28
452,55.625,8.35,1011.25,2014,3,29
453,46.75,13.9,1009.875,2014,3,30
454,44.125,13.2,1008.25,2014,3,31
455,45.75,9.7125,1006.125,2014,4,1
456,43.375,7.175,1005.75,2014,4,2
457,48.0,10.425,1010.375,2014,4,3
458,47.85714285714285,11.914285714285716,1009.8571428571428,2014,4,4
459,44.0,9.2625,1008.875,2014,4,5
460,45.25,6.7125,1007.5,2014,4,6
461,47.625,12.9625,1009.625,2014,4,7
462,41.875,12.725,1010.375,2014,4,8
463,35.25,12.7375,1010.25,2014,4,9
464,29.25,12.500000000000002,1010.875,2014,4,10
465,29.0,10.05714285714286,1008.5714285714286,2014,4,11
466,39.875,5.1000000000000005,1007.125,2014,4,12
467,40.375,15.5125,1009.625,2014,4,13
468,46.625,5.3500000000000005,1010.625,2014,4,14
469,48.125,2.55,1009.125,2014,4,15
470,53.625,4.4,1008.25,2014,4,16
471,49.625,9.25,1007.0,2014,4,17
472,64.375,14.3375,1011.625,2014,4,18
473,57.875,5.1,1011.375,2014,4,19
474,48.0,4.6375,1010.5,2014,4,20
475,33.125,8.8125,1010.0,2014,4,21
476,29.375,12.5,1011.75,2014,4,22
477,37.0,6.025,1009.0,2014,4,23
478,35.875,7.875,1005.875,2014,4,24
479,34.375,8.1125,1006.125,2014,4,25
480,32.0,8.1125,1006.375,2014,4,26
481,30.0,8.350000000000001,1007.125,2014,4,27
482,27.875,10.1875,1005.625,2014,4,28
483,28.875,8.325,1003.875,2014,4,29
484,25.5,5.3375,1003.75,2014,4,30
485,22.5,9.7375,1001.5,2014,5,1
486,24.75,6.4875,1001.875,2014,5,2
487,33.375,6.475,1003.625,2014,5,3
488,34.375,5.8,1003.0,2014,5,4
489,53.25,9.0375,1005.75,2014,5,5
490,51.142857142857146,6.885714285714287,1006.8571428571428,2014,5,6
491,48.625,1.85,1004.25,2014,5,7
492,43.0,10.6625,1002.625,2014,5,8
493,39.625,6.487500000000001,1000.4285714285714,2014,5,9
494,37.625,7.8875,1000.75,2014,5,10
495,40.375,7.65,1004.0,2014,5,11
496,53.375,10.8875,1004.875,2014,5,12
497,65.75,9.9625,1008.375,2014,5,13
498,55.25,8.575000000000001,1006.5,2014,5,14
499,39.875,11.125,1004.25,2014,5,15
500,40.25,9.4875,1003.5,2014,5,16
501,47.625,7.175000000000001,1007.0,2014,5,17
502,35.375,13.9,1007.375,2014,5,18
503,29.5,11.575000000000005,1006.625,2014,5,19
504,34.0,7.6375,1006.625,2014,5,20
505,32.5,9.7125,1002.125,2014,5,21
506,33.375,11.1125,999.5,2014,5,22
507,32.75,19.450000000000003,1000.0,2014,5,23
508,50.5,6.725,1004.125,2014,5,24
509,43.25,16.4375,1005.5,2014,5,25
510,54.125,4.175,1007.125,2014,5,26
511,49.75,2.55,1004.75,2014,5,27
512,44.5,3.95,1001.25,2014,5,28
513,40.125,4.4,999.375,2014,5,29
514,44.5,11.5875,999.5714285714286,2014,5,30
515,39.0,6.4875,999.625,2014,5,31
516,34.25,16.2,1003.25,2014,6,1
517,41.375,4.6375,1003.25,2014,6,2
518,33.625,6.487500000000001,1000.0,2014,6,3
519,33.125,7.1875,998.125,2014,6,4
520,26.875,8.5625,996.125,2014,6,5
521,27.625,10.2,994.875,2014,6,6
522,22.75,13.1875,994.0,2014,6,7
